# ground truth	trajecto	ry										
# file: 'rgbd_d	ataset_f	reiburg3	_walkin	g_halfsp	here.bag	'						
# timestamp tx	ty tz qx	qy qz q	w									
1341846442.3670	-1.2938	-2.6760	1.5996	-0.7583	0.1446	-0.1404	0.6199					
1341846442.3769	-1.2969	-2.6744	1.6	-0.7591	0.1454	-0.1418	0.6184					
1341846442.3869	-1.2997	-2.6726	1.6004	-0.7596	0.1469	-0.1433	0.6172					
1341846442.3973	-1.3025	-2.6708	1.6005	-0.7588	0.1487	-0.1457	0.6171					
1341846442.4069	-1.3054	-2.6689	1.6007	-0.7586	0.1513	-0.1476	0.6163					
1341846442.4170	-1.3080	-2.6673	1.6008	-0.759	0.1532	-0.1502	0.6148					
1341846442.4269	-1.3108	-2.6656	1.601	-0.7594	0.1549	-0.1516	0.6135					
1341846442.4369	-1.3137	-2.6640	1.6011	-0.76	0.1569	-0.1532	0.6118					
1341846442.4470	-1.3165	-2.6623	1.601	-0.7602	0.1582	-0.1545	0.6109					
1341846442.4574	-1.3193	-2.6606	1.601	-0.7599	0.1599	-0.1546	0.6108					
1341846442.4669	-1.3221	-2.6589	1.6009	-0.7605	0.1615	-0.1543	0.6097					
1341846442.4769	-1.3248	-2.6576	1.6006	-0.761	0.1638	-0.1537	0.6086					
1341846442.4869	-1.3273	-2.6547	1.6007	-0.7575	0.1684	-0.1545	0.6116					
1341846442.4969	-1.3297	-2.6529	1.6006	-0.7567	0.1729	-0.1552	0.6111					
1341846442.5069	-1.3326	-2.6522	1.6004	-0.7582	0.1745	-0.1555	0.6087					
1341846442.5169	-1.3354	-2.6507	1.6001	-0.7593	0.1782	-0.1561	0.606					
1341846442.5269	-1.3379	-2.6496	1.5998	-0.7598	0.1807	-0.1584	0.6041					
1341846442.5370	-1.3404	-2.6479	1.5995	-0.7598	0.1841	-0.1612	0.6024					
1341846442.5474	-1.3432	-2.6465	1.5991	-0.761	0.1862	-0.1637	0.5995					
1341846442.5570	-1.3456	-2.6452	1.5988	-0.762	0.1886	-0.1666	0.5967					
1341846442.5669	-1.3482	-2.6436	1.5982	-0.762	0.1911	-0.1691	0.5952					
1341846442.5769	-1.3499	-2.6404	1.5984	-0.7586	0.1966	-0.1729	0.5966					
1341846442.5869	-1.3525	-2.6391	1.598	-0.7589	0.1993	-0.175	0.5947					
1341846442.5969	-1.3550	-2.6376	1.5978	-0.7595	0.2013	-0.1769	0.5927					
1341846442.6069	-1.3574	-2.6359	1.5975	-0.759	0.2034	-0.1795	0.5919					
1341846442.6170	-1.3603	-2.6341	1.5971	-0.7592	0.2052	-0.182	0.5902					
1341846442.6271	-1.3628	-2.6327	1.5971	-0.758	0.2066	-0.1851	0.5903					
1341846442.6370	-1.3657	-2.6308	1.597	-0.7581	0.2079	-0.1873	0.5891					
1341846442.6469	-1.3683	-2.6291	1.597	-0.7573	0.2085	-0.1897	0.5891					
1341846442.6569	-1.3711	-2.6274	1.597	-0.7568	0.2094	-0.1927	0.5885					
1341846442.6673	-1.3739	-2.6268	1.5962	-0.7575	0.2101	-0.1958	0.5862					
1341846442.6769	-1.3769	-2.6241	1.5961	-0.7552	0.2128	-0.1982	0.5875					
1341846442.6869	-1.3794	-2.6228	1.5956	-0.7562	0.2131	-0.2013	0.585					
1341846442.6970	-1.3819	-2.6208	1.5955	-0.7553	0.2139	-0.2045	0.5848					
1341846442.7069	-1.3846	-2.6180	1.5952	-0.7527	0.2158	-0.2066	0.5867					
1341846442.7169	-1.3874	-2.6158	1.595	-0.7519	0.2166	-0.2087	0.5867					
1341846442.7328	-1.3902	-2.6137	1.5948	-0.7518	0.2171	-0.2103	0.5861					
1341846442.7369	-1.3928	-2.6114	1.5946	-0.7507	0.2174	-0.2118	0.5868					
1341846442.7469	-1.3953	-2.6088	1.5944	-0.7499	0.2172	-0.2134	0.5873					
1341846442.7569	-1.3980	-2.6060	1.5942	-0.7488	0.2185	-0.2145	0.5878					
1341846442.7669	-1.4008	-2.6036	1.5938	-0.7488	0.2184	-0.2144	0.5879					
1341846442.7769	-1.4037	-2.6009	1.5935	-0.7491	0.2189	-0.2156	0.5869					
1341846442.7870	-1.4064	-2.5980	1.5933	-0.7486	0.219	-0.2173	0.5869					
1341846442.7969	-1.4093	-2.5952	1.5926	-0.7485	0.2193	-0.2182	0.5866					
1341846442.8069	-1.4120	-2.5921	1.5921	-0.7489	0.2195	-0.2199	0.5853					
1341846442.8169	-1.4147	-2.5893	1.5916	-0.7503	0.2202	-0.2208	0.5829					
1341846442.8269	-1.4174	-2.5864	1.5909	-0.7508	0.221	-0.2215	0.5817					
1341846442.8369	-1.4198	-2.5835	1.5907	-0.7516	0.2211	-0.2228	0.5801					
1341846442.8469	-1.4223	-2.5806	1.5903	-0.7517	0.2212	-0.2227	0.5801					
1341846442.8570	-1.4252	-2.5773	1.5897	-0.7503	0.2226	-0.222	0.5816					
1341846442.8669	-1.4275	-2.5742	1.5894	-0.7495	0.2235	-0.2219	0.5824					
1341846442.8773	-1.4299	-2.5704	1.59	-0.7475	0.2234	-0.2217	0.585					
1341846442.8870	-1.4323	-2.5682	1.5892	-0.7493	0.2225	-0.2213	0.5832					
1341846442.8969	-1.4348	-2.5649	1.589	-0.7489	0.223	-0.2211	0.5835					
1341846442.9069	-1.4370	-2.5621	1.5886	-0.7489	0.2236	-0.2208	0.5834					
1341846442.9169	-1.4397	-2.5588	1.588	-0.7488	0.2259	-0.2204	0.5829					
1341846442.9270	-1.4418	-2.5560	1.5878	-0.7481	0.2278	-0.2215	0.5826					
1341846442.9369	-1.4442	-2.5535	1.5872	-0.7482	0.2294	-0.2231	0.5812					
1341846442.9468	-1.4462	-2.5506	1.5874	-0.7477	0.2308	-0.2245	0.5808					
1341846442.9569	-1.4484	-2.5478	1.5874	-0.7471	0.2311	-0.2259	0.5809					
1341846442.9668	-1.4508	-2.5447	1.5871	-0.7463	0.2311	-0.2259	0.5819					
1341846442.9769	-1.4536	-2.5420	1.5874	-0.7454	0.2303	-0.2247	0.5838					
1341846442.9884	-1.4558	-2.5386	1.5869	-0.7449	0.2319	-0.2236	0.5843					
1341846442.9969	-1.4579	-2.5356	1.5869	-0.7448	0.2311	-0.2211	0.5856					
1341846443.0069	-1.4601	-2.5322	1.5871	-0.7439	0.2311	-0.2194	0.5874					
1341846443.0170	-1.4623	-2.5292	1.587	-0.7445	0.2307	-0.2173	0.5877					
1341846443.0269	-1.4646	-2.5265	1.5868	-0.745	0.231	-0.2155	0.5875					
1341846443.0369	-1.4669	-2.5235	1.5867	-0.7448	0.2332	-0.215	0.5871					
1341846443.0471	-1.4692	-2.5206	1.5867	-0.7445	0.2353	-0.2151	0.5866					
1341846443.0591	-1.4713	-2.5178	1.5865	-0.7433	0.2368	-0.216	0.5871					
1341846443.0669	-1.4734	-2.5152	1.5864	-0.7423	0.238	-0.2175	0.5874					
1341846443.0769	-1.4753	-2.5122	1.5861	-0.7411	0.2385	-0.2194	0.588					
1341846443.0869	-1.4775	-2.5095	1.5858	-0.7408	0.2385	-0.2198	0.5882					
1341846443.0970	-1.4797	-2.5068	1.5855	-0.7409	0.2391	-0.2196	0.588					
1341846443.1069	-1.4819	-2.5043	1.5853	-0.7416	0.2395	-0.2175	0.5876					
1341846443.1176	-1.4841	-2.5010	1.5848	-0.7406	0.2406	-0.2148	0.5895					
1341846443.1302	-1.4862	-2.4984	1.5845	-0.741	0.2411	-0.212	0.5898					
1341846443.1369	-1.4881	-2.4956	1.5842	-0.7403	0.2419	-0.2106	0.5908					
1341846443.1469	-1.4900	-2.4931	1.5837	-0.7399	0.243	-0.21	0.5911					
1341846443.1586	-1.4922	-2.4904	1.5833	-0.7396	0.2438	-0.2089	0.5915					
1341846443.1669	-1.4939	-2.4879	1.5828	-0.7387	0.245	-0.2096	0.592					
1341846443.1769	-1.4960	-2.4854	1.5824	-0.7381	0.2454	-0.2099	0.5924					
1341846443.1870	-1.4978	-2.4829	1.5821	-0.7379	0.2461	-0.2109	0.592					
1341846443.1987	-1.4998	-2.4805	1.5818	-0.7378	0.2467	-0.2113	0.5918					
1341846443.2068	-1.5017	-2.4780	1.5815	-0.7374	0.247	-0.2106	0.5924					
1341846443.2169	-1.5036	-2.4756	1.5811	-0.7376	0.2468	-0.2101	0.5924					
1341846443.2269	-1.5058	-2.4729	1.5805	-0.7377	0.247	-0.2084	0.5928					
1341846443.2369	-1.5077	-2.4704	1.5802	-0.7375	0.2469	-0.2075	0.5933					
1341846443.2469	-1.5098	-2.4681	1.5798	-0.7386	0.2471	-0.2064	0.5923					
1341846443.2570	-1.5118	-2.4658	1.5795	-0.7386	0.247	-0.2058	0.5925					
1341846443.2669	-1.5138	-2.4634	1.5791	-0.7374	0.248	-0.2057	0.5936					
1341846443.2768	-1.5158	-2.4612	1.5787	-0.7373	0.2489	-0.2056	0.5934					
1341846443.2869	-1.5179	-2.4589	1.5786	-0.7365	0.2502	-0.2056	0.5939					
1341846443.2970	-1.5199	-2.4566	1.5783	-0.7355	0.2508	-0.2059	0.5947					
1341846443.3068	-1.5217	-2.4546	1.5782	-0.7347	0.2511	-0.2063	0.5955					
1341846443.3169	-1.5239	-2.4526	1.5779	-0.735	0.2516	-0.2066	0.5949					
1341846443.3270	-1.5259	-2.4505	1.5777	-0.7351	0.2518	-0.207	0.5944					
1341846443.3369	-1.5278	-2.4483	1.5775	-0.7347	0.2518	-0.2074	0.5948					
1341846443.3471	-1.5299	-2.4460	1.5774	-0.7339	0.2525	-0.2074	0.5955					
1341846443.3569	-1.5322	-2.4440	1.5773	-0.7344	0.2525	-0.2067	0.5952					
1341846443.3669	-1.5342	-2.4418	1.5771	-0.7335	0.2526	-0.2067	0.5963					
1341846443.3769	-1.5362	-2.4397	1.577	-0.7332	0.253	-0.2068	0.5963					
1341846443.3870	-1.5384	-2.4377	1.5768	-0.7331	0.2536	-0.2072	0.5961					
1341846443.3972	-1.5402	-2.4357	1.5767	-0.733	0.2544	-0.2083	0.5954					
1341846443.4069	-1.5421	-2.4336	1.5766	-0.7331	0.2555	-0.2101	0.5943					
1341846443.4168	-1.5444	-2.4318	1.5764	-0.7329	0.2564	-0.212	0.5934					
1341846443.4269	-1.5474	-2.4317	1.5756	-0.7382	0.2537	-0.2113	0.5883					
1341846443.4368	-1.5488	-2.4276	1.576	-0.7343	0.2575	-0.2141	0.5905					
1341846443.4471	-1.5507	-2.4256	1.5758	-0.7344	0.2575	-0.2151	0.5901					
1341846443.4569	-1.5530	-2.4233	1.5757	-0.7337	0.2578	-0.2157	0.5905					
1341846443.4669	-1.5552	-2.4212	1.5755	-0.734	0.2586	-0.2159	0.5897					
1341846443.4768	-1.5574	-2.4191	1.5753	-0.7324	0.2599	-0.2171	0.5907					
1341846443.4869	-1.5595	-2.4170	1.5751	-0.7323	0.2607	-0.2174	0.5903					
1341846443.4980	-1.5618	-2.4148	1.5748	-0.7317	0.2617	-0.2181	0.5904					
1341846443.5069	-1.5639	-2.4129	1.5746	-0.7315	0.2626	-0.2192	0.5899					
1341846443.5168	-1.5662	-2.4106	1.5742	-0.7312	0.2644	-0.2203	0.5891					
1341846443.5297	-1.5683	-2.4088	1.5739	-0.7322	0.2662	-0.2213	0.5866					
1341846443.5368	-1.5703	-2.4065	1.5732	-0.7324	0.268	-0.2232	0.5848					
1341846443.5468	-1.5727	-2.4044	1.5725	-0.7337	0.2693	-0.2246	0.582					
1341846443.5569	-1.5751	-2.4022	1.5719	-0.7352	0.2713	-0.2256	0.5788					
1341846443.5669	-1.5771	-2.3998	1.5713	-0.7351	0.2723	-0.2269	0.5779					
1341846443.5770	-1.5793	-2.3974	1.5706	-0.7348	0.2736	-0.2282	0.5771					
1341846443.5869	-1.5816	-2.3952	1.57	-0.7353	0.2754	-0.229	0.5754					
1341846443.5969	-1.5838	-2.3926	1.5693	-0.7346	0.2769	-0.23	0.5751					
1341846443.6069	-1.5862	-2.3902	1.5686	-0.7343	0.2793	-0.2306	0.5742					
1341846443.6168	-1.5884	-2.3879	1.5678	-0.7337	0.2815	-0.2322	0.5731					
1341846443.6269	-1.5907	-2.3855	1.5669	-0.7339	0.2841	-0.2332	0.5712					
1341846443.6372	-1.5930	-2.3832	1.5661	-0.7349	0.286	-0.2346	0.5684					
1341846443.6471	-1.5952	-2.3808	1.5652	-0.736	0.2878	-0.2359	0.5655					
1341846443.6569	-1.5974	-2.3783	1.5642	-0.7363	0.2893	-0.2383	0.5634					
1341846443.6668	-1.5995	-2.3756	1.5632	-0.7361	0.2911	-0.2404	0.5619					
1341846443.6768	-1.6019	-2.3730	1.5626	-0.7363	0.2926	-0.2415	0.5603					
1341846443.6869	-1.6041	-2.3707	1.5619	-0.7362	0.2937	-0.243	0.5591					
1341846443.6969	-1.6063	-2.3681	1.5611	-0.7356	0.2943	-0.2445	0.559					
1341846443.7068	-1.6084	-2.3651	1.5605	-0.7349	0.2958	-0.2451	0.5589					
1341846443.7168	-1.6110	-2.3623	1.5596	-0.7348	0.2975	-0.2453	0.5581					
1341846443.7269	-1.6131	-2.3595	1.5589	-0.7346	0.2986	-0.2451	0.5578					
1341846443.7369	-1.6151	-2.3565	1.5583	-0.7344	0.2999	-0.2456	0.5572					
1341846443.7473	-1.6173	-2.3536	1.5577	-0.7342	0.3005	-0.2454	0.5571					
1341846443.7568	-1.6199	-2.3508	1.5569	-0.7347	0.301	-0.2454	0.5562					
1341846443.7682	-1.6221	-2.3478	1.5564	-0.7348	0.301	-0.2454	0.5561					
1341846443.7769	-1.6242	-2.3445	1.5558	-0.7348	0.3009	-0.2456	0.5561					
1341846443.7869	-1.6263	-2.3411	1.5551	-0.7349	0.3012	-0.2461	0.5556					
1341846443.7969	-1.6287	-2.3380	1.5542	-0.7364	0.301	-0.2456	0.5539					
1341846443.8085	-1.6311	-2.3347	1.5533	-0.7381	0.301	-0.2449	0.5519					
1341846443.8188	-1.6332	-2.3313	1.5525	-0.7392	0.3006	-0.2453	0.5505					
1341846443.8269	-1.6354	-2.3283	1.5518	-0.7415	0.3008	-0.2445	0.5477					
1341846443.8369	-1.6378	-2.3246	1.5511	-0.7413	0.3003	-0.246	0.5474					
1341846443.8469	-1.6400	-2.3216	1.55	-0.7428	0.3001	-0.2463	0.5454					
1341846443.8569	-1.6423	-2.3183	1.5494	-0.7437	0.2998	-0.2467	0.5443					
1341846443.8689	-1.6446	-2.3149	1.5487	-0.7441	0.3	-0.2459	0.544					
1341846443.8770	-1.6466	-2.3115	1.5481	-0.7439	0.2995	-0.2457	0.5446					
1341846443.8869	-1.6501	-2.3115	1.5463	-0.7528	0.2939	-0.2421	0.5369					
1341846443.8969	-1.6511	-2.3048	1.5464	-0.7444	0.2991	-0.2433	0.5451					
1341846443.9069	-1.6531	-2.3014	1.546	-0.7442	0.2987	-0.2429	0.5458					
1341846443.9169	-1.6552	-2.2980	1.545	-0.7439	0.2996	-0.2413	0.5465					
1341846443.9269	-1.6573	-2.2947	1.5443	-0.7434	0.3	-0.2409	0.5471					
1341846443.9369	-1.6595	-2.2917	1.5435	-0.7436	0.3	-0.2408	0.5469					
1341846443.9469	-1.6614	-2.2889	1.5429	-0.7434	0.2991	-0.2408	0.5477					
1341846443.9570	-1.6634	-2.2853	1.5424	-0.7418	0.2998	-0.241	0.5494					
1341846443.9669	-1.6653	-2.2822	1.5418	-0.7412	0.2999	-0.2416	0.5498					
1341846443.9769	-1.6672	-2.2792	1.541	-0.741	0.2997	-0.2419	0.5501					
1341846443.9869	-1.6691	-2.2764	1.5405	-0.7415	0.299	-0.2431	0.5493					
1341846443.9969	-1.6709	-2.2734	1.5396	-0.7416	0.299	-0.2435	0.5489					
1341846444.0068	-1.6723	-2.2705	1.539	-0.7427	0.2986	-0.2445	0.5471					
1341846444.0169	-1.6740	-2.2673	1.538	-0.7427	0.2987	-0.2442	0.5473					
1341846444.0270	-1.6756	-2.2645	1.5373	-0.744	0.2977	-0.2438	0.5462					
1341846444.0369	-1.6770	-2.2616	1.5364	-0.7445	0.2972	-0.2441	0.5457					
1341846444.0469	-1.6783	-2.2592	1.5356	-0.7456	0.296	-0.2445	0.5446					
1341846444.0569	-1.6801	-2.2567	1.5345	-0.7461	0.297	-0.2439	0.5437					
1341846444.0669	-1.6809	-2.2541	1.5342	-0.7469	0.2953	-0.2446	0.5432					
1341846444.0769	-1.6825	-2.2524	1.5334	-0.7481	0.2955	-0.2438	0.5418					
1341846444.0869	-1.6838	-2.2501	1.5326	-0.7488	0.2955	-0.2437	0.5409					
1341846444.0969	-1.6851	-2.2482	1.5317	-0.7498	0.2954	-0.2431	0.5398					
1341846444.1069	-1.6857	-2.2455	1.5308	-0.7486	0.2958	-0.2443	0.5407					
1341846444.1169	-1.6870	-2.2432	1.5298	-0.7478	0.2974	-0.2432	0.5416					
1341846444.1281	-1.6878	-2.2414	1.5294	-0.7472	0.2975	-0.2443	0.5417					
1341846444.1369	-1.6886	-2.2399	1.5288	-0.747	0.2977	-0.2455	0.5414					
1341846444.1469	-1.6892	-2.2381	1.5278	-0.7466	0.2981	-0.2469	0.5411					
1341846444.1569	-1.6905	-2.2365	1.527	-0.747	0.2983	-0.2469	0.5403					
1341846444.1669	-1.6911	-2.2352	1.5263	-0.7478	0.2984	-0.2468	0.5392					
1341846444.1769	-1.6919	-2.2338	1.5257	-0.7483	0.2984	-0.2463	0.5388					
1341846444.1869	-1.6928	-2.2322	1.5249	-0.7479	0.2995	-0.2453	0.5393					
1341846444.1969	-1.6931	-2.2307	1.5241	-0.7485	0.2989	-0.2453	0.5388					
1341846444.2068	-1.6940	-2.2296	1.5231	-0.7515	0.2984	-0.2431	0.5359					
1341846444.2169	-1.6945	-2.2286	1.5223	-0.7513	0.2986	-0.2429	0.5361					
1341846444.2270	-1.6952	-2.2273	1.5213	-0.7534	0.2984	-0.2411	0.534					
1341846444.2369	-1.6956	-2.2260	1.5208	-0.7531	0.2987	-0.24	0.5348					
1341846444.2468	-1.6963	-2.2248	1.5202	-0.7525	0.2992	-0.2386	0.536					
1341846444.2569	-1.6969	-2.2240	1.5196	-0.7516	0.3002	-0.2373	0.5373					
1341846444.2669	-1.6973	-2.2229	1.5194	-0.7502	0.3011	-0.2369	0.5389					
1341846444.2769	-1.6980	-2.2218	1.5188	-0.7501	0.301	-0.2352	0.5398					
1341846444.2869	-1.6987	-2.2213	1.518	-0.7518	0.3001	-0.2333	0.5388					
1341846444.2970	-1.6989	-2.2201	1.5175	-0.7528	0.2995	-0.2329	0.5379					
1341846444.3072	-1.6990	-2.2194	1.5167	-0.7539	0.2988	-0.2329	0.5368					
1341846444.3169	-1.6994	-2.2184	1.5161	-0.7555	0.2983	-0.2325	0.5351					
1341846444.3269	-1.7002	-2.2176	1.5155	-0.7568	0.2988	-0.2313	0.5333					
1341846444.3369	-1.7003	-2.2171	1.5151	-0.7572	0.2981	-0.2308	0.5334					
1341846444.3468	-1.7007	-2.2167	1.5147	-0.7577	0.2976	-0.2296	0.5335					
1341846444.3569	-1.7007	-2.2161	1.5145	-0.7575	0.2961	-0.2289	0.535					
1341846444.3669	-1.7011	-2.2159	1.5143	-0.7571	0.2958	-0.2277	0.5362					
1341846444.3769	-1.7013	-2.2154	1.5139	-0.7568	0.2949	-0.2258	0.5379					
1341846444.3869	-1.7015	-2.2152	1.5138	-0.7567	0.294	-0.2243	0.5391					
1341846444.3969	-1.7019	-2.2152	1.5136	-0.7574	0.2938	-0.2226	0.539					
1341846444.4069	-1.7023	-2.2153	1.5132	-0.7581	0.2933	-0.2214	0.5388					
1341846444.4169	-1.7032	-2.2173	1.5125	-0.764	0.2896	-0.2185	0.5336					
1341846444.4269	-1.7023	-2.2153	1.5129	-0.7604	0.2917	-0.2196	0.5371					
1341846444.4369	-1.7024	-2.2156	1.5126	-0.7613	0.2909	-0.2197	0.5362					
1341846444.4469	-1.7024	-2.2160	1.5125	-0.7618	0.2901	-0.2198	0.5359					
1341846444.4570	-1.7023	-2.2166	1.5123	-0.7622	0.2891	-0.2196	0.536					
1341846444.4671	-1.7021	-2.2174	1.5123	-0.7621	0.2884	-0.22	0.5363					
1341846444.4768	-1.7026	-2.2197	1.5118	-0.767	0.2851	-0.2174	0.5322					
1341846444.4869	-1.7016	-2.2188	1.5121	-0.7632	0.2865	-0.2175	0.5368					
1341846444.4970	-1.7013	-2.2198	1.5123	-0.764	0.2859	-0.2155	0.5368					
1341846444.5068	-1.7009	-2.2205	1.5125	-0.7639	0.2853	-0.2136	0.538					
1341846444.5169	-1.7002	-2.2218	1.5131	-0.7644	0.284	-0.2119	0.5386					
1341846444.5269	-1.6996	-2.2229	1.5132	-0.7649	0.2829	-0.2103	0.5392					
1341846444.5369	-1.6991	-2.2243	1.5135	-0.7653	0.2821	-0.2096	0.5392					
1341846444.5469	-1.6985	-2.2257	1.5138	-0.7647	0.2824	-0.2096	0.5399					
1341846444.5569	-1.6983	-2.2285	1.5142	-0.7674	0.2802	-0.208	0.5379					
1341846444.5670	-1.6969	-2.2295	1.5147	-0.7652	0.2802	-0.2102	0.5402					
1341846444.5769	-1.6959	-2.2316	1.5154	-0.7659	0.2783	-0.2109	0.5399					
1341846444.5870	-1.6951	-2.2339	1.5159	-0.7668	0.2768	-0.2101	0.5397					
1341846444.5984	-1.6943	-2.2360	1.5164	-0.7669	0.2761	-0.2096	0.5401					
1341846444.6070	-1.6930	-2.2381	1.5172	-0.7662	0.2759	-0.2089	0.5415					
1341846444.6169	-1.6919	-2.2406	1.5179	-0.7667	0.2749	-0.2076	0.5418					
1341846444.6269	-1.6903	-2.2432	1.5188	-0.7645	0.2743	-0.2075	0.5451					
1341846444.6370	-1.6888	-2.2464	1.5198	-0.7662	0.2724	-0.2061	0.5443					
1341846444.6469	-1.6877	-2.2490	1.5203	-0.7667	0.272	-0.2039	0.5447					
1341846444.6569	-1.6860	-2.2520	1.5217	-0.7652	0.2724	-0.2034	0.5467					
1341846444.6669	-1.6841	-2.2551	1.5225	-0.7646	0.2726	-0.203	0.5476					
1341846444.6769	-1.6829	-2.2587	1.5231	-0.7651	0.2732	-0.2025	0.5468					
1341846444.6869	-1.6808	-2.2619	1.5243	-0.7641	0.2724	-0.2041	0.548					
1341846444.6984	-1.6790	-2.2655	1.5254	-0.7639	0.272	-0.2047	0.5483					
1341846444.7069	-1.6772	-2.2689	1.5264	-0.7637	0.2716	-0.2048	0.5487					
1341846444.7169	-1.6757	-2.2724	1.5272	-0.7637	0.272	-0.204	0.5488					
1341846444.7269	-1.6734	-2.2759	1.5285	-0.7635	0.2709	-0.2042	0.5495					
1341846444.7369	-1.6709	-2.2791	1.5297	-0.7616	0.2707	-0.2045	0.5522					
1341846444.7469	-1.6691	-2.2830	1.5308	-0.7615	0.2709	-0.2031	0.5526					
1341846444.7569	-1.6668	-2.2864	1.5321	-0.76	0.2706	-0.2033	0.5549					
1341846444.7669	-1.6645	-2.2903	1.5332	-0.7589	0.2709	-0.2028	0.5564					
1341846444.7770	-1.6625	-2.2941	1.5344	-0.7588	0.271	-0.2019	0.5567					
1341846444.7875	-1.6612	-2.3012	1.5345	-0.7668	0.2656	-0.1992	0.5493					
1341846444.7969	-1.6589	-2.3050	1.5355	-0.7669	0.2655	-0.1993	0.5493					
1341846444.8071	-1.6555	-2.3053	1.5376	-0.758	0.2713	-0.2023	0.5576					
1341846444.8170	-1.6531	-2.3087	1.5386	-0.7575	0.271	-0.2023	0.5584					
1341846444.8269	-1.6508	-2.3126	1.5393	-0.7579	0.2705	-0.2023	0.5582					
1341846444.8369	-1.6485	-2.3164	1.5403	-0.7584	0.2693	-0.2025	0.5579					
1341846444.8469	-1.6459	-2.3202	1.5415	-0.7583	0.2688	-0.2019	0.5585					
1341846444.8569	-1.6436	-2.3240	1.5423	-0.7578	0.2687	-0.2012	0.5595					
1341846444.8670	-1.6414	-2.3276	1.543	-0.7584	0.2681	-0.2	0.5594					
1341846444.8786	-1.6391	-2.3318	1.544	-0.7591	0.2678	-0.1985	0.5592					
1341846444.8869	-1.6365	-2.3352	1.5451	-0.757	0.2677	-0.1982	0.5622					
1341846444.8969	-1.6338	-2.3391	1.5457	-0.7571	0.2668	-0.1978	0.5625					
1341846444.9072	-1.6316	-2.3431	1.5465	-0.758	0.2671	-0.1963	0.5617					
1341846444.9169	-1.6292	-2.3466	1.5473	-0.7581	0.2667	-0.1956	0.562					
1341846444.9269	-1.6263	-2.3505	1.5481	-0.7587	0.2653	-0.1956	0.5619					
1341846444.9397	-1.6240	-2.3544	1.5488	-0.7601	0.2645	-0.1943	0.5607					
1341846444.9468	-1.6214	-2.3580	1.5497	-0.7604	0.265	-0.193	0.5607					
1341846444.9568	-1.6188	-2.3619	1.5502	-0.7608	0.2642	-0.1924	0.5608					
1341846444.9676	-1.6161	-2.3658	1.5513	-0.7608	0.2633	-0.192	0.5613					
1341846444.9768	-1.6134	-2.3693	1.5522	-0.7597	0.2638	-0.1917	0.5625					
1341846444.9868	-1.6108	-2.3734	1.553	-0.7598	0.263	-0.1909	0.5632					
1341846444.9969	-1.6081	-2.3774	1.5535	-0.7599	0.2619	-0.1902	0.5637					
1341846445.0102	-1.6052	-2.3812	1.5546	-0.7596	0.261	-0.1904	0.5645					
1341846445.0168	-1.6025	-2.3850	1.5554	-0.7598	0.2605	-0.1894	0.5648					
1341846445.0268	-1.5996	-2.3890	1.5561	-0.7606	0.2596	-0.189	0.5642					
1341846445.0369	-1.5970	-2.3931	1.5565	-0.7619	0.2582	-0.1874	0.5637					
1341846445.0469	-1.5943	-2.3969	1.5572	-0.7629	0.2576	-0.1862	0.563					
1341846445.0569	-1.5914	-2.4009	1.5581	-0.7635	0.2565	-0.1857	0.5629					
1341846445.0669	-1.5887	-2.4049	1.5588	-0.7643	0.256	-0.185	0.5622					
1341846445.0769	-1.5857	-2.4090	1.5593	-0.7641	0.2552	-0.1842	0.5632					
1341846445.0868	-1.5829	-2.4128	1.56	-0.764	0.2545	-0.1831	0.5639					
1341846445.0969	-1.5800	-2.4157	1.5614	-0.761	0.2557	-0.1834	0.5673					
1341846445.1068	-1.5772	-2.4198	1.5619	-0.7613	0.2537	-0.1825	0.568					
1341846445.1169	-1.5745	-2.4246	1.5624	-0.763	0.2502	-0.1818	0.5676					
1341846445.1268	-1.5717	-2.4287	1.5628	-0.7639	0.2483	-0.1808	0.5676					
1341846445.1369	-1.5688	-2.4325	1.5635	-0.7651	0.2456	-0.1801	0.5673					
1341846445.1469	-1.5658	-2.4362	1.5641	-0.7655	0.2435	-0.1784	0.5682					
1341846445.1573	-1.5631	-2.4401	1.5645	-0.7671	0.2411	-0.1758	0.5679					
1341846445.1669	-1.5600	-2.4436	1.5649	-0.7686	0.2388	-0.1736	0.5675					
1341846445.1768	-1.5569	-2.4471	1.5654	-0.7682	0.2373	-0.1729	0.5689					
1341846445.1868	-1.5539	-2.4513	1.5659	-0.7685	0.2351	-0.1722	0.5696					
1341846445.1969	-1.5507	-2.4551	1.5666	-0.768	0.2336	-0.1729	0.5707					
1341846445.2068	-1.5477	-2.4586	1.5671	-0.7663	0.2312	-0.1733	0.5738					
1341846445.2169	-1.5444	-2.4625	1.5674	-0.7666	0.2282	-0.173	0.5748					
1341846445.2269	-1.5412	-2.4663	1.5678	-0.7678	0.2247	-0.1729	0.5745					
1341846445.2368	-1.5379	-2.4699	1.568	-0.7688	0.2216	-0.1721	0.5746					
1341846445.2468	-1.5346	-2.4734	1.5682	-0.769	0.2187	-0.1711	0.5758					
1341846445.2575	-1.5314	-2.4770	1.5684	-0.7699	0.2157	-0.1694	0.5762					
1341846445.2669	-1.5279	-2.4803	1.5685	-0.771	0.2125	-0.1681	0.5763					
1341846445.2769	-1.5244	-2.4839	1.5688	-0.7716	0.2094	-0.1673	0.5768					
